country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,51064.451,2003
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,52217.854,2004
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,52503.181,2005
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53085.054,2006
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53787.838,2007
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53768.467,2008
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,51998.237,2009
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,52552.785,2010
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53587.138,2011
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53364.134,2012
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53338.321,2013
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53101.148,2014
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53493.332,2015
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53800.972,2016
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,54540.752,2017
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,55498.063,2018
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,56003.340,2019
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,50836.723,2020
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,56925.914,2021
FRA,France,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,57262.857,2022
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,33961.640,1990
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,33987.648,1991
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,34403.698,1992
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,34071.066,1993
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,34689.665,1994
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,35295.018,1995
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,35848.999,1996
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,36687.480,1997
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,37897.329,1998
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,39258.213,1999
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,40350.375,2000
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,40941.127,2001
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,40801.581,2002
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,40961.000,2003
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,41833.874,2004
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,42345.123,2005
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43199.952,2006
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43972.272,2007
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43919.108,2008
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,42495.407,2009
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43113.320,2010
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43984.144,2011
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43709.333,2012
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43760.654,2013
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43945.597,2014
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,44282.823,2015
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,44633.572,2016
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,45584.571,2017
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,46291.009,2018
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,46907.185,2019
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,42890.702,2020
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,46321.887,2021
FRA,France,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,47378.743,2022
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.781,1990
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.791,1991
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.798,1992
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.802,1993
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.815,1994
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.820,1995
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.825,1996
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.830,1997
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.834,1998
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.838,1999
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.835,2000
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.838,2001
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.840,2002
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.845,2003
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.852,2004
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.860,2005
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.865,2006
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.869,2007
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.869,2008
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.869,2009
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.872,2010
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.877,2011
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.877,2012
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.880,2013
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.884,2014
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.886,2015
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.888,2016
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.892,2017
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.896,2018
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.899,2019
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.895,2020
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.898,2021
FRA,France,hdi_f,HDI female,GDI,Gender Development Index,0.903,2022
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.795,1990
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.804,1991
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.810,1992
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.814,1993
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.829,1994
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.835,1995
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.840,1996
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.845,1997
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.849,1998
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.854,1999
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.851,2000
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.854,2001
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.856,2002
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.859,2003
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.867,2004
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.874,2005
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.878,2006
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.880,2007
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.882,2008
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.879,2009
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.885,2010
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.889,2011
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.891,2012
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.894,2013
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.897,2014
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.898,2015
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.902,2016
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.904,2017
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.908,2018
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.910,2019
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.904,2020
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.911,2021
FRA,France,hdi_m,HDI male,GDI,Gender Development Index,0.916,2022
FRA,France,hdi_rank,HDI Rank,HDI,Human Development Index,28,2022
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,8.698,2010
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,7.567,2011
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,6.794,2012
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,6.440,2013
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,7.498,2014
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,7.091,2015
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,7.392,2016
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,9.135,2017
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,9.486,2018
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,9.173,2019
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,7.735,2020
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,7.315,2021
FRA,France,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,7.787,2022
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.565,2010
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,18.087,2011
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,18.080,2012
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.917,2013
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.957,2014
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.930,2015
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.714,2016
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.655,2017
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.309,2018
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.971,2019
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.484,2020
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.889,2021
FRA,France,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.887,2022
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,4.029,2010
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.895,2011
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.884,2012
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.932,2013
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.837,2014
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.922,2015
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.874,2016
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.932,2017
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.970,2018
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.911,2019
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.856,2020
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.816,2021
FRA,France,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.626,2022
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,76.834,1990
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.014,1991
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.296,1992
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.348,1993
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.768,1994
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.871,1995
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.061,1996
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.425,1997
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.588,1998
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.751,1999
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.047,2000
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.224,2001
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.413,2002
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.421,2003
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.339,2004
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.339,2005
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.748,2006
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.967,2007
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.049,2008
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.178,2009
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.427,2010
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.813,2011
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.774,2012
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.016,2013
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.476,2014
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.186,2015
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.437,2016
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.473,2017
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.591,2018
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.731,2019
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.21,2020
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.499,2021
FRA,France,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.229,2022
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.963,1990
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.169,1991
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.458,1992
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.459,1993
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.886,1994
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.9,1995
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.048,1996
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.306,1997
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.41,1998
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.511,1999
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.797,2000
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.942,2001
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.039,2002
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.954,2003
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.868,2004
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.839,2005
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.189,2006
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.401,2007
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.353,2008
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.452,2009
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.686,2010
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.033,2011
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.898,2012
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.103,2013
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.496,2014
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.206,2015
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.399,2016
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.354,2017
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.488,2018
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.612,2019
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.171,2020
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.485,2021
FRA,France,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.967,2022
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,72.722,1990
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,72.876,1991
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.146,1992
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.247,1993
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.643,1994
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.834,1995
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.063,1996
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.506,1997
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.721,1998
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.938,1999
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.234,2000
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.431,2001
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.704,2002
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.81,2003
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.677,2004
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.721,2005
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.164,2006
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.391,2007
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.593,2008
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.753,2009
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.018,2010
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.428,2011
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.499,2012
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.772,2013
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.28,2014
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.025,2015
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.328,2016
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.45,2017
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.558,2018
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.72,2019
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.169,2020
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.425,2021
FRA,France,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.356,2022
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,46.7,1990
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,46.88,1991
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,47.3,1992
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,47.77,1993
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,47.97,1994
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,48.22,1995
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,48.6,1996
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,48.27,1997
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,48.59,1998
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,48.92,1999
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,49.08,2000
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,48.86,2001
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,49.07,2002
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,50.32,2003
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,50.14,2004
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,50.36,2005
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,50.42,2006
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,50.77,2007
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,50.95,2008
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.36,2009
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.37,2010
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.26,2011
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.5,2012
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.72,2013
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.63,2014
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.63,2015
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.62,2016
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.31,2017
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.43,2018
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.26,2019
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,50.63,2020
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.25,2021
FRA,France,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.52,2022
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.54,1990
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.78,1991
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.64,1992
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.11,1993
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.74,1994
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.4,1995
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.66,1996
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.32,1997
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63,1998
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.23,1999
